review,assessment
"Подарили ребёнку на 2 года, привлекло, что в одном наборе собрано много разных игр. Нам очень понравились пазлы, дочка легко справилась, но их в наборе как раз меньшинство( Теперь планируем докупать пазлы зигзаг. Остальные игры пока не очень зашли, думаю, все впереди. Такую игру не стыдно подарить, упаковано в коробку с ручкой и выглядит презентабельно. Начинать играть можно намного раньше с 1,5 вполне., ",1
"Подарили ребёнку на 2 летие,игра понравилась, но ещё плохо нажимает в силу возраста, детям 7 лет понравилась, играли весь вечер, принцип игры в том что остров в середине крутиться, а в нем букашки, необходимо нажимать на хамелеон что б он высунул язык и поймал букашку, кто больше поймает тот и выйграл. Для крутящегося механизма необходимо 3 пальчиковые батарейки, батареек в комплекте нет, ",1
"Подарили ребёнку на ДР! Специально брала с купюрами , чтобы ребёнок учился считать . Игра отличная , довольна вся семья ))), ",1
"Подарили сыну на день рождения. Нареканий к работе самой ручки нет, плавит пластик отлично. Есть неплохая книжка с трафаретами для начинающих и спец.бумага на которой нужно рисовать. Некоторые цвета пластика в наборе оказались слишком узкими и ручка их просто не захватывает, можно спокойно вытянуть пластик из ручки в то время когда моторчик крутит в противоположную сторону, соответственно сделать из них что-то, практически, невозможно. Также некоторые цвета пластика пахнут очень сильно, что даёт повод усомниться в качестве пластика. Отдельно брать пластик этой фирмы точно не буду. Прозрачная бумага по которой нужно рисовать в первый же день свернулась в трубочку., ",1
"Подогнал по размеру и распечатал на фотобумаге цифры и нормальные буквы и приклеил в поля скотчем, да фишки маленькие и падают, но взял и обрезал коктейльную трубку на два части и положил в два поля каждому игроку. Трубкой удобно доставать упавшие фишки. Да, и колличество кораблей не как мы приввкли, но на коробке и не написано, что игра классическая. В целом же смысл игры сохранён. С детьми играем с удовольствием., ",1
"Подходит и для подарка (большая красивая коробка), и для себя. В наборе есть все, что нужно для игры в Мафию, карточки, маски (плотные и непрозрачные, никто не сможет подглядывать), правила. Цена чуть высоковата, но, думаю, это из-за масок. взяла и не пожалела!, ",1
"Поиграли 1 раз , детям было весело , но правила соблюдать не получалось , очень мало места из-за бордюра . За такие деньги можно намного лучше найти игру ., ",1
"Поиграли на ура. Качество отличное, карточки сами пластиковые. Не пожалеете о покупке. Как играть посмотрели на двух видео. Две колоды, синяя недвижимость, красная игровая, деньги и сюрпризы. Раздали по 5 игровых карт каждому, с синей верхнюю открыли, каждому по карте с красной колоды. Каждый делает ставку одновременно или пасует. Кто первый собрал 3 рядя цветовой недвижимости, тот и выиграл. В улу цифра говорит о количестве необходимых карт недвижимости. , ",1
"Пока не играли, оставили на подарок. Но коробка добротная. Купили тк начитались отзывов и инете, ",1
"Покупаем второй набор из этой серии. Пластик на липучках - хорошая игра для развития ребёнка. Все детали в нужном количестве. Липучки сразу приклеяны к карточкам и овощам с фруктами.  Самим ничего клеить не надо., ",1
"Покупала для работы с подростками. Интересные, сложные словосочетания., ",1
"Покупала на подарок. На первый взгляд квадраты выполнены аккуратно, цвета яркие., ",1
"покупала папе в подарок ! очень понравился набор . фишки прятно брать в руки - гладенькие , глянцевые , внизу мягкая подложка . рисунок на игровой доске это просто шедевр ! вообщем подарок удался ! , ",1
"Покупала по рекомендации, что именно у этого производителя качественно сделано. В итоге разочарована! Не все детали хорошо прокрашены, а штырьки сверху вообще плохо сделаны (неровная поверхность, легко подцепить занозу!). Такое ощущение, что для рекламы производитель присылает идеальные образцы, а не те, что в продаже. Уже второй раз разочаровывает качество этого производителя, ",1
"Покупала сначала сыну, очень понравилась игра, купила и крестнику, пусть тоже играет развиваясь.Брала по акции, первый раз за 300 руб, второй раз урвала за 180., ",1
"Покупала со скидкой за 999,отличный подарок на НГ, не открывали пока, ",1
"Покупали для 5летнего ребенка.Пока до полной победы/поражения усидеть не может. В целом задумка неплохая,но есть и недочеты,о которых здесь много уже написано,но производителем не читается)). Слабо закрепляются фишки в полях,если вы придерживаете рукой нижнее поле,то белые/красные фишки могут вылететь(нужно бы двойное дно),с верхнего поля тоже вылетают,чуть пошевелишь чемоданчик.Плохо видны цифры и буквы.Мелкие фишки не считаю недостатком-тренируется мелкая моторика,в том числе и у взрослых., ",1
"Покупали другие версии Alias были восторге, всем очень понравилось играть, каждые посиделки игра alias с нами и с нами часто играют дети, решили эту версию попробовать, где карточки делятся. 
Ждём другие версии alias,  (особенно дамы против джентльменов ), ",1
"Покупали игру в подарок, у самих такая же . Младшему игроку 7 , старшему 70, все довольны )), ",1
"Покупали на НГ детям 7 и 4 года, очень понравилась, для любого возраста супер. Два режима игры однозначно рекомендую, ",1
"Покупали ребенку 5 лет, игра заинтересовала, играет самостоятельно под настроение. Отличный дорожный вариант., ",1
"Покупали такие карточки весной, были отличные по качеству, спустя полгода решили обновить, но качество за это время ооочень испортилось. Картон тоньше, сами карточки теперь матовые (раньше были глянцевые), поднять их со стола из разряда фантастики, за две игры уже все края покоцаны. Больше эту фирму не куплю, ",1
"Покупали шар головоломку, намного интереснее и всю дистанцию видноВ квадрате же не видно куда катить шар , шар мелкий, его плохо видно Кто думает о покупке такого куба, подумайте насчёт шара , он в тысячу раз удобнее Была бы возможность , вернула бы сразу в магазин этот куб ?",0
"Поле из картона не самого высокого качества; совсем нет букв «ё»; буквы не фиксируются на поле; не подставок под буквы игроков. Но тем не менее как дешовый аналог скраббла сойдёт., ",1
"Полезная вещь, отлично занимает внимание детей, ",1
"Понравилась игра на внимание, скорость. Мой торопышка 6ти лет играет самозабвенно , ",1
"Понравилась, вопросов много, ребенку нравится крутить барабан и выбирать вопрос. При всех недостатках игра понравилась, рекомендую юным познавателям., ",1
"Понравилась,играют даже взрослые,разные уровни сложности.качественно, ",1
"Понравилось , ",1
"Понравилось детям и даже взрослым. , ",1
"Понравилось качество карточек, цвета, картинки. Может, придираюсь, конечно, но мне не хватило системы и скрепления на пружинку. В недостатках развёрнуто изложила, что не понравилось., ",1
"понравилось что разные уровни сложность,можно расти и развиваться,очень интересно, ",1
"Понравилось, что животные на картинках похожи сами на себя. И есть цифры - ребенок постарше будет учиться считать  , ",1
"Понравился , ",1
"Понравился. Играем всей семьей.  Качественный. Отличный домашний вариант аэрохоккея! По скидке отлично. Полная стоимость - дорого. , ",1
"почитала отзывы и повелась на скидку большую. Купила за 299 руб, если бы купила за полную стоимость то сильно бы разочаровалась. Во первых, не хватает букв , например Z.  Во вторых, цифр 5, 8, 9! В третьих, буквы должны быть в нескольких экземплярах, для того, чтобы составлять слова, но некоторых букв по 5 штук, а некоторые представлены в единственном числе (Z отсутствует вообще). В четвертых, в алфавите на демонстрационных картинках пропущены буквы, например после буквы T в алфавите U, а на картинках сразу V; и после W в алфавите X, а на картинках сразу Y.  Возможно есть ещё ошибки.... может быть в написании слов буквы пропущены или неправильно написаны - это я ещё не проверяла.  В пятых, листочки на которых написаны задания очень тонкие и с двух сторон напечатаны. видимо из соображений экономии. Так же не хватает отдельного листа с полным алфавитом. Ставлю 3 звезды за железную коробочку в которой удобно хранить буквы-магниты. Сами по себе качество букв хорошее - яркие, магнит на всю букву (бывает просто что маленький магнитик по середине буквы и из за этого плохо держится). Если бы недочетов не было , то за цену по акции была бы очень хорошая игра, но ....., ",1
"Почти то, что хотелось.Нет, поле выглядит красиво, все карточки на месте, фишки замечательные (медведь, матрёшка, балалайка). В качестве сувенира из России сгодится.Не очень понравились фотографии на некоторых полях городов.Во-первых, не на всех фото изображены самые главные достопримечательности городов. Я живу в Архангельске, но церковь с поля ""Архангельск"" никогда не видел и даже не представляю, где она находится. Есть подозрение, что где-то в Холмогорах, на родине Ломоносова, но это, простите, уже глубокая провинция, а никак не областной центр.Во-вторых, само качество. Обрезанные крыши и шпили зданий (Белгород, Ставрополь, Пермь), цветовая гамма. Особенно ""порадовал"" Омск с невнятной фотографией вокзала (видимо, отсылка к мему, что никто не может уехать из Омска). Всё-таки мне кажется, что для такой игры кадры должны выбираться и обрабатываться гораздо тщательнее.В-третьих, на многих фотографиях присутствует изображение религиозных строений, которые практически не имеют отношения к спецификации города или региона. И если мечеть Кул Шариф в Казани смотрится более или менее органично, то Пермь, Краснодар, Архангельск и Нижний Новгород славятся далеко не своими церквями и храмами...А так, в целом, хорошая игра. Давно мечтал о классической ""Монополии"" на тему России., ",1
"Правда классная игра.  И тренирует счёт ребенку, ",1
"Практически копия Catan, не такая плохая, с учётом что это копия. Как дешёвая замена Исследователей пойдет. ",0
"Превосходная игра. Степени сложности позволяют с интересом играть и пятилетнему ребёнку, и взрослым. Качество материала отличное. Очень рекомендую для развития когнитивных способностей ребёнка. Продавцу благодарна за быструю и аккуратную доставку., ",1
"Прекрасная игра для взрослых, голова работает как надо. Для поддержки формы стоит иметь всем и да, хорошая игрушка для отвлечение от экранов телефонов , ",1
"Прекрасная игра для малышей, которые не выговаривают согласные, которым необходима небольшая коррекция. Для родителей- правила все подробно расписаны, все понятно, обьяснить ребенку артикуляционную гимнастику не составляет труда. Карточни со скругленными краями- пораниться невозможно. Безопасно. Игра пришла хорошо упакованная в пупырчатой пленке и коробке. Красивые яркие картинки на коробке и игровом поле. Добрые персонажи. Игровое поле из качественного плотного картона- не помнется при использовании. Фигурки богатырей только подкачали- они тоже картонные. Хотелось бы пластик. Игра очень интересная. Играть начали в 4 года. Ребенку нравится выполнять задания. И родителям тоже. Развивает как речь так и воображение, логику. Небольшие физкультурные задания тоже для разнообразия присутствуют. Играем и радуемся! Доставка была вовремя. С кэшбэком игра вышла по очень приятной цене! Однозначно рекомендую. ",1
"Прекрасная игра для семейного досуга. Как и в других играх от Ravensburger присутствует элемент случайности (и даже два! бросок кубиков + когда мышка прыгает в дырку в сыре), поэтому игра долго не надоедает. При прочих равных игра может сложиться совершенно по-разному. Качество исполнения самих комплектующих отличное! Приятно смотреть, держать и играть!, ",1
"Прекрасная игра на логику и мышление. Несколько уровней сложности. Купили ребёнку 12 лет, с некоторыми уровнями с трудом справился папа. Небольшой размер - можно взять в дорогу, качественное исполнение. Лучшее средство для отвлечения от гаджетов!, ",1
"Прекрасная игра, дошкольнику очень понравилась. Если бы листы с заданиями были на плотной бумаге, чтобы постоянно не поправлять при сдвигании, было бы еще лучше. , ",1
"Прекрасная игра, качественные элементы, понравилось, что игра для двоих, играем с ребёнком, они придумывает с ней свои игры, ",1
"Прекрасная игра! Дочке 6 лет очень понравилась. Продумано хранение карточек с заданиями в отдельном отсеке. Задания структурированны от легкого к сложному , ",1
"Прекрасная игра! Пока читали правила все разругались, ну все как в жизни)) сейчас разобрались и играем всей семьей, и взрослые и дети. Мне нравится выбирать карьеры и без детей, дети выбирают путь с огромным количеством детей и животных, набирают по 6 детей. Советую!, ",1
"Прекрасное лото, покупала раньше лото ""овощи"" и ""алфавит"", в них были большие, удобные мешочки, тут такой мешок, что просто ужас, туда еле как помещаются карточки, завязки не завязать, фишки вываливаются. Поэтому минус звезду. , ",1
"Прекрасные карточки, но в нашей коробке два раза вложены карты от 2 до 5, с цветным фоном и с белым. С 6 до 9 карточек нет вообще.  Пришлось делать самой. Жаль, что при покупке сразу нельзя посмотреть комплектность, коробка затянута в плёнку., ",1
"Прекрасные карточки. Прорисовка персонажей потрясающая. Ребёнку безумно понравилось. , ",1
"Прекрасный трафоретный набор для мальчиков. Сыновья в восторге, ",1
"При покупке мне был интересен размер букв (чтобы не маленькие были). Буквы примерно 2 * 2 см., без шероховатостей, удобные для детской руки. Картинки из плотного картона, заламинированы. Единственное, карточка в прорезь проскакивает, надо приноровиться её вставлять. Нам понравилось. Надеюсь мой отзыв будет полезен., ",1
"Приклеила на стену для удобства,он с удовольствием отрывает липучки(липучки крепкие), и убегает)) ребенку годик,вполне подходит хоть игрушки на елки не большие. Рекомендую, ",1
"Прикольная вещица. Логика, мышление, хорошая встряска для ума, особенно взрослым))), ",1
"Прикольная игра на внимание! Ребенку 4х лет ок! Единственное пожелание - карточки бы потолще, очень тонкие, буду ламинировать скотчем, боюсь ненадолго доч этого возраста деткам, ",1
"Прикольная игра) наше у любителю динозавров хватило на 2 дня. Потом интерес пропал., ",1
"Прикольная игрушка, ",1
"Прикоьльнпя игра. Причем и для взрослых,и для детей 10 лет, ",1
"Приобрел данную игру для дочки в качестве подарка на Новый Год. Оказалось, что данная игра не такая уж и простая. Много уровней сложности. Действительно развивает мышление. Качество фигурок на высоте. Играем с удовольствием. Спасибо.",1
"Приобрели самые интересные серии: столицы, чудеса света, картины русских художников, птицы . Очень увлекает детей. В процессе игры познают много нового и интересного., ",1
"Пришла полным комплектом. Коробка целая. хороший пластик., ",1
"Пришла целая, все детали на месте. , ",1
"Пришли не те цвета, которые на картинке , ",1
"Приятные маленькие блоки, машинка хорошо катается. Голову хорошо поломать даже взрослым! Бабушка уже повышенный уровень не решила. Ребенку можно и с 3х лет давать самые элементарные задания. Более сложные уровни натренированный ребенок лет 7 думаю решит. Но я сама не с первого раза решила)))Взяла 2м детям 2 и 7 лет . Именно мини версию. Для занятий в поездках., ",1
"Приятный пластик. Крамивый дизайн. Компактный. Не нужен интернет, можно брать в дорогу., ",0
"Про количество игроков так мимоходом в конце упонимантся и по отзывам не сразу ясно, что расчитано на большую компанию от 6 чел + ведущий!
Это самый большой минус, в остальном же по составу игры интересная.

Советую брать для проведения дней рождений в стиле амонг ас или если на площадке родители не против таких игр), ",1
"Пробовали Арифметику из этой серии. Вот взяли со словами на пробу -пока не доставала детям , но думаю зайдёт -хорошо развивает навык словарного запаса, ",1
"Продавалась со скидкой 1799р+списали бонусы 👍🏻 Шикарный балансир! 
Играли с дочкой 3,5г - всё получается, интересно, падают неожиданно, башня качается во время игры (строго на идеально ровной поверхности надо ставить - на коробку/книгу/стол), ",1
"Прорисовка отличная, липички хорошо клеются, мячик аккуратный без повреждений. Играть одно удовольствие. Игра подайдет с 3,5-4 лет, там ничего не надо считать, вместо цифр там ягоды, орехи и колоски. Игра кооперативная, игроки против игры. Есть две сложности игры. В лёгкой версии ничего тяжелого, ребёнок 3,9 г. прошёл без помощи. , ",1
"Простая понятная игра. Ребенку понравилась. Яркое поле. В комплекте фишки и кубик., ",1
"Простая, но очень красивая головоломка. В коллекцию самое-то. , ",1
"Просто супер! Ребенку 1.8 очень зашла игрушка, весь дегь сидит с ней, рыбачит) Как мы жили без нее?), ",1
"Просто супер)) заставляет  задуматься , подумать нестандартно , играли компанией 4чел , ушло на это часа два ?но впечатления очень положительные!! Это наша вторая игра из этой серии. Иногда кажется что совсем сложно , а в итоге все легко и под носом разгадка ? эмоции ух )), ",1
"Проходили всей семьей (4 человека), интересно детям и взрослым! Отличный квест, ",1
"Работает хорошо , ",1
"Рада покупке, Давно искала шахматы с красивыми фигурами-эти для меня идеальны. Не поленилась и на кассе проверила наличие ссех фигур и правильность комплектации-все отлично. Магниты во всех фигурах, даржат хорошо., ",1
"Развивает мелкую моторику и логическое мышление, ",1
"Развивает мозги, ",1
"Развивашка крутая,берем уже не первую игру, ",1
"развивашка, ",1
"Размер фишек 3,5*3,5см. Карточки 15*11см. Хорошая подборка грибов, овощей, листьев и плодов деревьев, цветов. Фрукты стандартные для подобных игр. В карточке с ягодами виноград. Двояко - с одной стороны говорим ягоды винограда, но с другой стороны - он фрукт…, ",1
"Расстроилась. Специально покупала бренд, а не копии, которые дешевле в три (!!!) раза, уверена была на 100%, что переплачиваю за качество! А оказались квадратные, нескругленые и неотшлифованные брусочки, низкого качества и все в занозах!!! Достоинства Сама игра классная Недостатки Качество ужас",0
"Ребёнка не впечатлило, хотя он фанат Гарри Поттера , ",1
"Ребенку 1 год, заинтерисовало, собирает, ",1
"Ребенку 1,5 года очень зашла именно эта игра. Находит нужную фигуру, прилепляет на речку,поле или к дому( говорим задания кого куда посадить).Прилепает очень слабо,но в этом есть свой плюс-легко отрывать и не раздирает картинку., ",1
"Ребёнку 1г6м, игра сразу понравилась, находит знакомые овощи-фрукты, поняла, что их надо класть на карточки. Для изучения слов пойдёт с года-полутора. Размер элементов 3.6х3.6. Взяла по акции за 270 р примерно. , ",1
"Ребёнку 2.4г зашла, ",1
"Ребёнку 3 года очень понравилось ловить липкими языками насекомых. Игра быстрая и весёлая. После каждой игры языки лучше споласкивать, так как на них налипает много пыли вовремя игры., ",1
"Ребенку 3 года, лото понравилось, ",1
"Ребёнку 4-х лет не зашло пока, может рановато. Игрушка хорошая, ",1
"Ребенку 4,5 не интересно, ",1
"Ребёнку 4х лет очень нравится лягушка, с удовольствием считает, перекладывает, взвешивает и решает простые примеры. Лягушата оптимального размера, а цифры и подавно. Четко взвешивают, без претензии к качеству., ",1
"Ребенку 5 лет понравилась. Интересная бродилка. , ",1
"Ребёнку 5 лет, играть нравится, с третьего раза уже сам ориентируется в подсказках. Главное то, что игра командная и ребенок не расстраивается что проиграл. Обычно это истерика , я должен был победить,  а не ты., ",1
"Ребенку 6+ игра понравилась. Есть моменты ,где додумываешь свои правила., ",1
"Ребенку 6лет игра очень нравится. Качественно все сделано.приятно держать в руке. Задания интересные. Маркер ленко стирается влажной салфеткой, потом  можно снова решать/проходить задания.Брала по акции за 399 руб., ",1
"Ребенку 7 лет очень понравилась игра, долго сидел разбирался сам., ",1
"Ребенку 9 лет, очень зашло, брали на новый год,только пришлось докупать пластик для поделок, ",1
"Ребенку лоту понравилось.деревянные фишки супер качества, ",1
"Ребенку нравится и нам тоже., ",1
"Ребёнку нравится играть. Удобное в хранении и удобно брать в дорогу. , ",1
"Ребенку очень понравилась игра. Музыка не громкая, но дети которые играют рядом с игрой хорошо её слышат. Захватывает , ",1
"Ребенку очень понравилось, интересная задумка, необычная, развивает восприятие объемов, ",1
"Ребёнку понравилась 👍, а это главное, ",1
"Ребенку понравилась..Принцип напоминает кубики Чаплыгина но удобннее и меньше.Понравилось что из дерева и можно крутить..Кстати,игрушки из дерева хорошо подходят детям с гиперактивностью ..тк у деревянных игрушек особая энергетика.Рекомендую к покупке, ",1
"Ребёнку понравилось, ",1
"Ребёнок берёт в школу играть на перемене. Нет обозначения для ""дамок"" в шашках, не удобно, когда шашку переворачиваешь - она чёрная, если ""дамки"" есть у обоих игроков, то вообще уже не понятно где чья. Можно взять например более мелкие шашки - которые предназначены для нард. Но не понятно, что мешало продумать ситуацию с ""замками"", поставили бы просто точки разных цветов на обратной стороне шашки. , ",1
"Ребёнок был рад, а для нас родителей-это самое главное. , ",1
"Ребенок в восторге,замечательно, ",1
"Ребенок в восторге. Есть несколько решимов чувствительности у ослика., ",1
"Ребенок восторге, ",1
"Ребёнок доволен , ",1
"ребенок доволен,рекомендую, ",1
"Ребёнок доволен. Красочно. Магниты плохо держат., ",1
"Ребенок заинтересовался и просит всегда эту игру! Качественная игрушка на долгое время, отличная цветовая гамма, ",1
"Ребёнок залип, ему понравилось, ",1
"Ребёнок и папа счастливы. Теперь проводят турниры по хоккею. 
Сбылась папина детская мечта))) 
Хорошо развивает мелкую моторику, пространственное мышление, ловкость,... 
К покупке рекомендую. , ",1
"Ребенок играет с большим удовольствием, вот что входит в набор: 
3 Бакугана
3 карточки
2 магнита
арена, ",1
"ребенок играл. дарили на день рождения 6лет., ",1
"Ребёнок игрой очень доволен! , ",1
"ребенок любит все что связано с кубиком рубика. Сын в восторге, ",1
"Ребенок оценил игру уже в 1г.  Пластик очень плотный; крупные, яркие картинки; отлично развивает моторику.  Берите , не пожалеете ), ",1
"Ребёнок очень сильно увлёкся в дороге, ",1
"Ребёнок счастлив , ",1
"Ребкнку 3, 5 так не заинтересовала как меня … Может попозже станет интересна, ",1
"Рекомендую , ",1
"рекомендую к покупке, захватывающая игра, ",1
"Рекомендую!!!, ",1
"Рисунки отличные, не наклеенные. Но ребенку 5 лет скучные, ",1
"Рисунок ни наклейки хороший куб, ",1
"Ручка изначально понравилась. Легкая, красивая, но через 4 дня начала барахлить подача пластика ((((, ",1
"Ручка очень быстро греется, ",1
"Ручка хорошая, работает прекрасно. Много пластика, в коробке с ручкой ABS, а дополнительно, другой вид пластика PLA., ",1
"С 1 раза ничего не поняли😄
Сначала нужно прочитать значения карт,а потом все становится понятно)
С ребенком 5 лет и с бабушкой играем,сначала подсказывали ребенку,потом он сам начал нас обыгрывать))Игра интересная, рекомендую!, ",1
"С виду нормальный логопедический тренажёр, но шарик пластиковый тяжёлый, дырочка, в которую воздух идёт маленькая,  шарик поднимать воздухом сложно даже взрослому, а если очень сильно дунуть, то развалится само приспособление на части. Не рекомендую, есть другой тренажёр, подобный с шариком из пенопласта, он лучше и конструкция не разлетается. Мы даже увеличили дырочку для воздуха, но сильно не помогло. Не рекомендую к покупке. , ",0
"С игрой познакомились у друзей, сразу решили купить, т.к. дочке 5 летке очень понравилась. Тем более игра помогает  закрепить счет.К сожалению, нам попался брак, в запаянной в пакет коробке, и запаянных колодах при вскрытии не оказалось Королевы Собак. Вообще такого не ожидала. Карта важная, без неё некоторые правила невыполнимы. Ладно бы простой карты с цифрами.Расстроились сначала, но потом решила попробовать вернуть и приняли. Оформили брак производителя. Тут же заказала повторно игру, правда в другом магазине в надежде, что будет другая партия игры. И повезло! Сегодня забрала игру , все карты на месте)) Игра хорошая, но думаю играть все же интереснее от 3х человек., ",1
"с удовольствием решаем задачки с ребенком, взрослому интересно станет примерно с пятидесятой, шестилетке с самого начала. сделано качественно, удивительно для такой небольшой цены. понятно что что игрушка не займет ребенка на постоянной основе, но периодически может подарить несколько увлекательных минут. советую к преобретению",1
"сама ""доска"" бестолковая, мягкая, буквы на ней держатся плохо. но сам набор неплох, много букв, достаточно для составления множетсва слов и даже фраз. буквы хорошо держатся на холодильнике), ",1
"Сама задумка хорошая, но исполнение, не дороже 5 руб. порезаться легко можно. Одни острые пластиковые заксенцы, жаль что такие вещи продаются в Детском мире. :(",0
Сама игра (идея) очень интересная. Но эта тема карточек - бред. не интересные,0
"Самая веселая игра!, ",1
"Сами карты интересные. Разглядывать их и находить ассоциации одно большое удовольствие!Это второе дополнение, заказанное в ДМ и, наверное, последнее. Обе коробки пришли порванными. Вообще-то, коробка предназначена для хранения карт, поэтому хочется, чтобы она была в хорошем состоянии. Пришлось обклеить скотчем., ",1
"своеобразный набор игр, либо совсем для малышей ( вставить цвета в павлина, собрать пазлы из 2 частей, собрать огород, найти тени) либо для ребёнка который читает. морковку нужно ставить ровно, под углом неправильно сигнализирует., ",1
"Сделана из дерева, сверху закрыта прозрачным экраном, так что шарик не вывалится. Рекомендую!, ",1
"Сейчас (со всеми скидками и промокодами) полное соответствие цены и качества, ",1
