review,assessment
"Прекрасная игра, дошкольнику очень понравилась. Если бы листы с заданиями были на плотной бумаге, чтобы постоянно не поправлять при сдвигании, было бы еще лучше. , ",1
"При покупке мне был интересен размер букв (чтобы не маленькие были). Буквы примерно 2 * 2 см., без шероховатостей, удобные для детской руки. Картинки из плотного картона, заламинированы. Единственное, карточка в прорезь проскакивает, надо приноровиться её вставлять. Нам понравилось. Надеюсь мой отзыв будет полезен., ",1
"Приклеила на стену для удобства,он с удовольствием отрывает липучки(липучки крепкие), и убегает)) ребенку годик,вполне подходит хоть игрушки на елки не большие. Рекомендую, ",1
"Прикоьльнпя игра. Причем и для взрослых,и для детей 10 лет, ",1
"Приобрел данную игру для дочки в качестве подарка на Новый Год. Оказалось, что данная игра не такая уж и простая. Много уровней сложности. Действительно развивает мышление. Качество фигурок на высоте. Играем с удовольствием. Спасибо.",1
"Прищепки мгновенно разваливаются, не держатся. Плохое крепление, не смогли с ребёнком даже и 1 разв поиграть. Возврат, ",0
"Прищепки мгновенно разваливаются, не держатся. Плохое крепление, не смогли с ребёнком даже и 1 разв поиграть. Возврат, ",0
"Приятный пластик. Крамивый дизайн. Компактный. Не нужен интернет, можно брать в дорогу., ",0
"Про количество игроков так мимоходом в конце упонимантся и по отзывам не сразу ясно, что расчитано на большую компанию от 6 чел + ведущий!
Это самый большой минус, в остальном же по составу игры интересная.

Советую брать для проведения дней рождений в стиле амонг ас или если на площадке родители не против таких игр), ",1
"Продавалась со скидкой 1799р+списали бонусы 👍🏻 Шикарный балансир! 
Играли с дочкой 3,5г - всё получается, интересно, падают неожиданно, башня качается во время игры (строго на идеально ровной поверхности надо ставить - на коробку/книгу/стол), ",1
"Рада покупке, Давно искала шахматы с красивыми фигурами-эти для меня идеальны. Не поленилась и на кассе проверила наличие ссех фигур и правильность комплектации-все отлично. Магниты во всех фигурах, даржат хорошо., ",1
"Размер крошечный, фигуры очень не аккуратные. Ожидание-реальность разочарование , ",0
"Разочарована , ",0
"Разочарована , ",0
"Раньше брал эту же игру за 529 рублей, потом подарил сестре. Решил снова купить, но подороже мол в коробке, удобно, все дела. Когда открыл, был разочарован. К самому содержимому претензий нет. Ничего не поломано, не порвано, всё содержимое на месте. Но есть претензии к самим картам. Карты маленькие, очень тонкие, не удобно ими играть. Те, что я покупал ранее (за ₽529), больше размером, толще картон, а, соответственно, более плотные, так ещё и в 3 раза дешевле (даже не в 2, а в 3). Не ведитесь на коробку., ",0
"Раньше брал эту же игру за 529 рублей, потом подарил сестре. Решил снова купить, но подороже мол в коробке, удобно, все дела. Когда открыл, был разочарован. К самому содержимому претензий нет. Ничего не поломано, не порвано, всё содержимое на месте. Но есть претензии к самим картам. Карты маленькие, очень тонкие, не удобно ими играть. Те, что я покупал ранее (за ₽529), больше размером, толще картон, а, соответственно, более плотные, так ещё и в 3 раза дешевле (даже не в 2, а в 3). Не ведитесь на коробку., ",0
"Раньше брал эту же игру за 529 рублей, потом подарил сестре. Решил снова купить, но подороже мол в коробке, удобно, все дела. Когда открыл, был разочарован. К самому содержимому претензий нет. Ничего не поломано, не порвано, всё содержимое на месте. Но есть претензии к самим картам. Карты маленькие, очень тонкие, не удобно ими играть. Те, что я покупал ранее (за ₽529), больше размером, толще картон, а, соответственно, более плотные, так ещё и в 3 раза дешевле (даже не в 2, а в 3). Не ведитесь на коробку., ",0
"Расстроилась. Специально покупала бренд, а не копии, которые дешевле в три (!!!) раза, уверена была на 100%, что переплачиваю за качество! А оказались квадратные, нескругленые и неотшлифованные брусочки, низкого качества и все в занозах!!! Достоинства Сама игра классная Недостатки Качество ужас",0
"Расстроилась. Специально покупала бренд,а не копии,которые дешевле в три (!!!) раза, уверена была на 100%,что переплачиваю за качество!А оказались квадратные,нескругленые и неотшлифованные брусочки,низкого качества и все в занозах!!!, ",0
"Расстройство за потраченные деньги в пустую( вот и все впечатления. Не рукомендую. Даже как ограничение 5+ ребёнку будет неинтересно. Описания нет на сайте полного и понятного. Картон хлипкий, тонкий. Магнит так это вообще смех! Хотя, стоит отдать должное, сами рисунки красивые и яркие. Но, не тратьте деньги!!! Красная цена 50 р, ",0
"Расстройство за потраченные деньги в пустую( вот и все впечатления. Не рукомендую. Даже как ограничение 5+ ребёнку будет неинтересно. Описания нет на сайте полного и понятного. Картон хлипкий, тонкий. Магнит так это вообще смех! Хотя, стоит отдать должное, сами рисунки красивые и яркие. Но, не тратьте деньги!!! Красная цена 50 р, ",0
"Ребёнку 1г6м, игра сразу понравилась, находит знакомые овощи-фрукты, поняла, что их надо класть на карточки. Для изучения слов пойдёт с года-полутора. Размер элементов 3.6х3.6. Взяла по акции за 270 р примерно. , ",1
"Ребёнку 5 лет, играть нравится, с третьего раза уже сам ориентируется в подсказках. Главное то, что игра командная и ребенок не расстраивается что проиграл. Обычно это истерика , я должен был победить,  а не ты., ",1
"Ребенку понравилась..Принцип напоминает кубики Чаплыгина но удобннее и меньше.Понравилось что из дерева и можно крутить..Кстати,игрушки из дерева хорошо подходят детям с гиперактивностью ..тк у деревянных игрушек особая энергетика.Рекомендую к покупке, ",1
"Ребенок в восторге. Есть несколько решимов чувствительности у ослика., ",1
"Ребенок играет с большим удовольствием, вот что входит в набор: 
3 Бакугана
3 карточки
2 магнита
арена, ",1
"ребенок играл. дарили на день рождения 6лет., ",1
"Резкий запах клея, ",0
"Рисунки отличные, не наклеенные. Но ребенку 5 лет скучные, ",1
"Ручка сломалась в тот же день! И кроме того она горячая, можно обжечься, хотЯ в описании написано, не требует горячих температур., ",0
"Ручка хорошая, работает прекрасно. Много пластика, в коробке с ручкой ABS, а дополнительно, другой вид пластика PLA., ",1
"Ручку подарили ребёнку на НГ. После первой же попытки нарисовать что-нибудь, следуя инструкции, кнопка подачи пластика прекратила нажиматься. Сняли корпус и посмотрели причину: кнопка буквально ""на соплях"" прикреплена к плате и западает от любого нажатия., ",0
"С виду нормальный логопедический тренажёр, но шарик пластиковый тяжёлый, дырочка, в которую воздух идёт маленькая,  шарик поднимать воздухом сложно даже взрослому, а если очень сильно дунуть, то развалится само приспособление на части. Не рекомендую, есть другой тренажёр, подобный с шариком из пенопласта, он лучше и конструкция не разлетается. Мы даже увеличили дырочку для воздуха, но сильно не помогло. Не рекомендую к покупке. , ",0
"С игрой познакомились у друзей, сразу решили купить, т.к. дочке 5 летке очень понравилась. Тем более игра помогает  закрепить счет.К сожалению, нам попался брак, в запаянной в пакет коробке, и запаянных колодах при вскрытии не оказалось Королевы Собак. Вообще такого не ожидала. Карта важная, без неё некоторые правила невыполнимы. Ладно бы простой карты с цифрами.Расстроились сначала, но потом решила попробовать вернуть и приняли. Оформили брак производителя. Тут же заказала повторно игру, правда в другом магазине в надежде, что будет другая партия игры. И повезло! Сегодня забрала игру , все карты на месте)) Игра хорошая, но думаю играть все же интереснее от 3х человек., ",1
"с удовольствием решаем задачки с ребенком, взрослому интересно станет примерно с пятидесятой, шестилетке с самого начала. сделано качественно, удивительно для такой небольшой цены. понятно что что игрушка не займет ребенка на постоянной основе, но периодически может подарить несколько увлекательных минут. советую к преобретению",1
"сама ""доска"" бестолковая, мягкая, буквы на ней держатся плохо. но сам набор неплох, много букв, достаточно для составления множетсва слов и даже фраз. буквы хорошо держатся на холодильнике), ",1
"Сама задумка хорошая, но исполнение, не дороже 5 руб. порезаться легко можно. Одни острые пластиковые заксенцы, жаль что такие вещи продаются в Детском мире. :(",0
"Сама задумка хорошая, но исполнение, не дороже 5 руб. порезаться легко можно. Одни острые пластиковые заксенцы, жаль что такие вещи продаются в Детском мире. :(, ",0
"Сама задумка хорошая, но исполнение, не дороже 5 руб. порезаться легко можно. Одни острые пластиковые заксенцы, жаль что такие вещи продаются в Детском мире. :(, ",0
Сама игра (идея) очень интересная. Но эта тема карточек - бред. не интересные,0
"Сама по себе игра скучная. Особой идеи в игре нет, логику, стратегию применять так же не надо. Своих денег не стоит. Купили на НГ, поиграли 1 раз, никто 2 раз играть не захотел. В своей линейке самая дорогая, но наверное самая бестолковая.Большая коробка,на дне которой лежит поле, 4 фломастера, 4 фигурки из картона и 4 картинки для обвода способностей. Полное разочарование ( вообще не советую к покупке... , ",0
"Самые ужасная игра!У нас огромная коллекция настольных игр,есть достаточно сложные,евро.Очень любим Стиль Жизни.Но это!!!Кошмар!!!Не покурайте это!В неё невозможно выиграть,невозможно предугадать кто там как пойдет.Нет слов,чтобы передать разочарование.Хуже игры не было ни у нас,ни у друзей.Все опытные настольщики и никому не понравилась!, ",0
"своеобразный набор игр, либо совсем для малышей ( вставить цвета в павлина, собрать пазлы из 2 частей, собрать огород, найти тени) либо для ребёнка который читает. морковку нужно ставить ровно, под углом неправильно сигнализирует., ",1
"Сейчас детей ничем не удивишь,но можно поиграть некоторое время., ",0
"Семейный мастхев и для веселых компанейских посиделок. Зашло всем возрастам от 12 до 60 лет. Весело поиграли и с детьми, и с родителями и с друзьями. Особенно хорошо заходит в тесных компаниях со своими локальными шутками, где все друг друга хорошо знают.",1
"Скучно. Смысл в том, что кто то постоянно должен рассказывать истории про то, что не боялся чего то.... на один раз игра. Денег своих не стоит., ",1
"Сложенная картонка с примитивной китайской схемой и скрипучей музыкой.Карточки с «отверстиями», которые ты сам должен сделать, если повезет и они не порвутся. Отвратительные задания, которые взрослый не разгадает из-за ряби в глазах., ",0
"Сложенная картонка с примитивной китайской схемой и скрипучей музыкой.Карточки с «отверстиями», которые ты сам должен сделать, если повезет и они не порвутся. Отвратительные задания, которые взрослый не разгадает из-за ряби в глазах., ",0
"Сложно понять правила, долго вдумывались в их текст соотнося с игровым полем. Видео-инструкцию не нашли, но все-таки разобрались. Игра не интересная. Фото из Гарри Поттера, названия мест и комнат не имеет никакого назначения в игре. Просто накидали картинок фоном, чтобы можно было хоть как-то связать игру с книгой и фильмом. Достоинства - Качество деталей отличное. Недостатки - Игра не интересная. Цена сильно завышена.",0
"Сложно понять правила, долго вдумывались в их текст соотнося с игровым полем. Видео-инструкцию не нашли, но все-таки разобрались. Игра не интересная. Фото из Гарри Поттера, названия мест и комнат не имеет никакого назначения в игре. Просто накидали картинок фоном, чтобы можно было хоть как-то связать игру с книгой и фильмом., ",0
"Случайно наткнулся на эту игрушку в детском мире. Учитывая вес коробки и цену, решение было принято мгновенно. Несмотря на то что она идёт в разобранном виде, сборка труда не составила. Ключ и отвёртка есть в комплекте, но очень неудобные, прикручивая ручки можно воткнуть себе в палец. Материал корпуса - МДФ разной толщины, направляющие из тонкостенных металлических трубок в азарте немного гнутся. Откровенно не хватает фиксации на столе, хотя бы резиновых ножек. В процессе игры елозит по столу, на маленьком столике норовит свалиться. Достоинства компактная, недорогая, два мяча в комплекте, выполняет свои функции. Недостатки В процессе игры катается по столу, неудобно доставать мяч после гола",1
"Случайно наткнулся на эту игрушку в детском мире. Учитывая вес коробки и цену, решение было принято мгновенно. Несмотря на то что она идёт в разобранном виде, сборка труда не составила. Ключ и отвёртка есть в комплекте, но очень неудобные, прикручивая ручки можно воткнуть себе в палец. Материал корпуса - МДФ разной толщины, направляющие из тонкостенных металлических трубок в азарте немного гнутся. Откровенно не хватает фиксации на столе, хотя бы резиновых ножек. В процессе игры елозит по столу, на маленьком столике норовит свалиться., ",1
"Сначала сборник игр произвёл хорошее впечатление, но когда начинаешь играть выясняются «сюрпризы». Например в инструкции о правилах в шахматах написано: посмотрите в интернете. Wtf? Так можно написать на каждую игру и не заморачиваться с печатанием инструкции. О чем собственно производитель подумал и решил к игре Мемополия и Фотовикторина не прикладывать инструкций вообще. По поводу качества игр: поле для шашек и шахмат и сами фигуры можно было ещё меньше сделать??? Понятно, что игра для детей, но они учатся играть со взрослыми и такой mini формат крайне не удобен. Так же в Падающей башне плохо зашлифованы бруски.  Ребёнок все равно доволен, но я как человек заплативший за эту игру крайне возмущена. Эти игры можно было все по отдельности приобрести и вероятность брака была бы ниже, я купилась на упаковку (хранить удобнее). Скупой платит дважды, как минимум шашки с шахматами придётся брать новые., ",0
"Сначала сборник игр произвёл хорошее впечатление, но когда начинаешь играть выясняются «сюрпризы». Например в инструкции о правилах в шахматах написано: посмотрите в интернете. Wtf? Так можно написать на каждую игру и не заморачиваться с печатанием инструкции. О чем собственно производитель подумал и решил к игре Мемополия и Фотовикторина не прикладывать инструкций вообще. По поводу качества игр: поле для шашек и шахмат и сами фигуры можно было ещё меньше сделать??? Понятно, что игра для детей, но они учатся играть со взрослыми и такой mini формат крайне не удобен. Так же в Падающей башне плохо зашлифованы бруски.  Ребёнок все равно доволен, но я как человек заплативший за эту игру крайне возмущена. Эти игры можно было все по отдельности приобрести и вероятность брака была бы ниже, я купилась на упаковку (хранить удобнее). Скупой платит дважды, как минимум шашки с шахматами придётся брать новые., ",0
"Сначала сборник игр произвёл хорошее впечатление, но когда начинаешь играть выясняются «сюрпризы». Например в инструкции о правилах в шахматах написано: посмотрите в интернете. Wtf? Так можно написать на каждую игру и не заморачиваться с печатанием инструкции. О чем собственно производитель подумал и решил к игре Мемополия и Фотовикторина не прикладывать инструкций вообще. По поводу качества игр: поле для шашек и шахмат и сами фигуры можно было ещё меньше сделать??? Понятно, что игра для детей, но они учатся играть со взрослыми и такой mini формат крайне не удобен. Так же в Падающей башне плохо зашлифованы бруски.  Ребёнок все равно доволен, но я как человек заплативший за эту игру крайне возмущена. Эти игры можно было все по отдельности приобрести и вероятность брака была бы ниже, я купилась на упаковку (хранить удобнее). Скупой платит дважды, как минимум шашки с шахматами придётся брать новые., ",0
"Со своего детства любила такие электронные викторины. Они тогда ещё на КБС-ках были. Одно время их не было совсем. Дочери не удалось купить.Очень обрадовалась, когда увидела для внука. Купила на именины! Ребятишки собрались, взрослые, кто помнил - восхищению не было предела! И радость встречи с любимой игрой, и новые красивые карты. Их подбор - ВСЁ! Кроме пустяка - разводка была бракованная. Описание животных или вопросов вело к неверным ответам.Пришлось вернуть в магазин. Если не только наша игра, а вся партия такая, придётся ждать, когда привезут другую. Пока взять ещё раз не рискнули, так как в магазине при покупке проверить нельзя. Только после оплаты. Ну пенсия не резиновая. Возврат через несколько дней. Купили другую игру., ",1
"Средне,управлять шариком трудно было девочке 13 лет. На вид пластмасса и крылья такие себе . В общем по мне цена завышена за пластиковую головоломку., ",1
"Столько счастья! Качество прекрасное.Играли и взрослые, и дети., ",1
"Супер, ",1
"Супер! В классической Клуэдо и в многих настольных много возни с перемещением и бросками кубика. В этой кубик практически не нужен. Никто не будет никого зажимать в проходе из комнаты в комнату и прочего не нужного ""ходильно-бродильного"". Главное - ребенку девяти лет объяснил что есть в карточной колоде и чего в ней быть не может. Тут же закрепил это знание навыком поиска недостающих в колоде трех карт. Суть - три случайных карты (одно оружие, человек и комната) вслепую лежат в конверте, а ты создаешь ситуации в комнатах чтобы опросить игроков какие карты есть на руках. Каких трех нет - те в конверте, что первый понял методом исключения - победил. Правда и ложь там вообще считай сбоку, для декора и веселья. Рекомендую детям несмотря на жуткий сюжет. Я такие настольные игры не очень люблю, купил потому что фильм порекомендовали., ",1
"Считаю оложительные  отзывы, нам не повезло., ",0
"Считаю оложительные  отзывы, нам не повезло., ",0
"Считаю оложительные  отзывы, нам не повезло., ",0
"Сыну (8,5) очень понравилась игра, несмотря на то, что он играет и в более сложные настольные игры. Механика не такая простая, как в обычной бродилке с кубиком, но  и не такая сложная, чтобы можно было играть только в выходной, когда есть много свободного времени. Отличный выбор на будний вечер., ",1
"Те кто пишут, что игра норм. Видимо не играли с детьми, в другие современные нормальные игры. Что с паузой, что без. Игра на 2 раза... а дальше будет лежать, занимать место на детской полке.  Получили в подарок, сами бы не покупали. В игре решает все бросок кубика и если цвет ребенка не выпадает 3 раза, считай он проиграл... Если без паузы играть, то игра превращается в какой то хаус, где взрослому нужно и кубы быстро кидать, и рыб двигать, и ребенка утешать после проигрыша. А с паузой смысл особо не меняется, просто хауса становится меньше, но игровой процесс все равно бессмысленен и скучен. Для игры возьмите лучше Зомби в школе/городе, Коварный Лис, Перекати ежик., ",0
"Те кто пишут, что игра норм. Видимо не играли с детьми, в другие современные нормальные игры. Что с паузой, что без. Игра на 2 раза... а дальше будет лежать, занимать место на детской полке. Получили в подарок, сами бы не покупали. В игре решает все бросок кубика и если цвет ребенка не выпадает 3 раза, считай он проиграл... Если без паузы играть, то игра превращается в какой то хаус, где взрослому нужно и кубы быстро кидать, и рыб двигать, и ребенка утешать после проигрыша. А с паузой смысл особо не меняется, просто хауса становится меньше, но игровой процесс все равно бессмысленен и скучен. Для игры возьмите лучше Зомби в школе/городе, Коварный Лис, Перекати ежик.",0
"Товар ужасный! Купили ребёнку в подарок и в первый же день начали рассыпаться деревянные ручки, которыми нужно отбивать мяч! Дерево просто начало рассыпаться на щепки, лопаться!!!! Гвозди маленькие вбиты так, что они просто раскололи дерево до момента эксплуатации этой игры! Производитель, это что такое вообще???? За такие деньги, Вы конечно простите...!!! НЕ РЕКОМЕНДУЮ!!! В итоге - разочарование у ребенка и выброшенные на ветер 1799 руб.",0
"Товар ужасный! Купили ребёнку в подарок и в первый же день начали рассыпаться деревянные ручки, которыми нужно отбивать мяч! Дерево просто начало рассыпаться на щепки, лопаться!!!! Гвозди маленькие вбиты так, что они просто раскололи дерево до момента эксплуатации этой игры! Производитель, это что такое вообще???? За такие деньги, Вы конечно простите...!!! НЕ РЕКОМЕНДУЮ!!! В итоге - разочарование у ребенка и выброшенные на ветер 1799 руб., ",0
"У вас инструкция про мафию про вампиров!, ",1
"У нас в 90-00 лучше были. Мало того, что я чуть его не сломала, пока пыталась понять где же он крутится, как раньше, в итоге дошло, что крутить нужно сам корпус. Узоры вообще не о чем, ну не перетряхиваются элементы при таком кручении. Хуже не видела",0
"У нас в 90-00 лучше были. Мало того, что я чуть его не сломала, пока пыталась понять где же он крутится, как раньше, в итоге дошло, что крутить нужно сам корпус. Узоры вообще не о чем, ну не перетряхиваются элементы при таком кручении. Хуже не видела, ",0
"У нас очень много игр, эта зашла больше всех. Играем в течении 2 лет и не надоедает, брали с собой на отдых. Колодс карт, занимает мало места. Ребенок 5 лет легко освоил.Плюс в том что ребенок играет и выигрывает на равных, не нужно поддаваться. И хорошие карты, не залог выигрыша., ",1
"У нас половины карт не хватает, цветных меньше половины от заявленных 36, хотя все было запакованно. А другая половина – дубляж. Короче, не поиграть даже. Очень весело. Это кошмар, учитывая, что купили мы ее по цене 1200+, а не по 800, как щас. Даже на пвз не заметить было, ибо упаковка ЗАПАКОВАНА. как и карты.",0
"У нас уже давно детская коробка, но хотели классику. Вышла новогодняя коробочка, но производитель писал, что ничего не изменилось, только ""обложка"" коробки (это видно в фото товара) . Потом увидели, что многим приходят разные коробки в других магазинах. Написала издательству вопрос почему так. Ответили, что сейчас поступпают в продажу уже обновленные коррбочки с новым полем и удобным органайзером. Заказала. Надеялась, что придет именно новая версия. И да! Она у меня )))  во-первых, поле теперь съемное!!! Это огромный плюс. Раньше если идешь в гости с игрой, приходилось тащить огомную коробку, хотя надо лишь поле и карты. Теперь это исправили. В гости ходим налегке и с игрой в сумке) во-вторых, теперь отличный органайзер! Туда помещается 5 наборов карт!! Круто, у нас как раз появилось еще 4 допа, они влезли в эту коробку все. А еще шикарная ячейка для слонов, куда они идеально ровно поместились и ячейка для жетонов. Обе ячейки закрываются крышечкой!!!! Чтобы при транспортировке коррбке они не летали из угла в угол! Эта коробка идеальнейшая!!! Спасибо производителю, что продумал все!!! У меня прям слов нет!, ",1
"У нас, как и у всех, наверное, есть обычная версия, но захотелось именно набор с Россией. Играю и рассматриваю, все очень качественно, стоит того! , ",1
"Увидели игру по акции и решили купить ! Игра сделана качественно , хорошие крупные фигуры , устойчивая конструкция и игровое поле ! Игра очень простая , но при этом Интересная и смешная ! Играли всей семьей часа три , без остановки !, ",1
"Увлекательная и динамичная игра с доступными правилами, для всей семьи. Широкая вариативность сюжета не даёт единой стратегии выигрыша, каждый ход может координально изменить правила игры. Позволит увлекательно провести время не только детям, но и взрослым.",1
"Увлекательная игра. Ребенок в 4 года с удовольствием играет и без труда сопоставляет все необходимое.  Карточки правда тонковаты , хотелось бы чтоб были более износостойкими)))) Хорошая и удобная коробка для хранения! брала за 229 р по акции, считаю это ее цена., ",1
"Увлекательная настольная игра. Запали и большие и маленькие, ",1
"Удочка хорошая: удобная, можно сдвигать и раздвигать, мотать катушку. Можно ловить рыбу на магнит, хотя это не просто. А вот рыбы просто ужасные: сделаны из очень жесткого, ломкого пластика, присутствуют колючие острые углы, небезопасные для ребёнка. Дырки на дне рыб большие с острыми рваными краями. Травмоопасно., ",0
"Удочка хорошая: удобная, можно сдвигать и раздвигать, мотать катушку. Можно ловить рыбу на магнит, хотя это не просто. А вот рыбы просто ужасные: сделаны из очень жесткого, ломкого пластика, присутствуют колючие острые углы, небезопасные для ребёнка. Дырки на дне рыб большие с острыми рваными краями. Травмоопасно., ",0
"Ужас, ",0
"Ужас. Мало того, что они оказались все одного цвета-синего, (упакованы ьыли в инд.черный пакет каждая-пока не вскрыли на НГ-не увидели(((),хотя заявлены 4 разных, но это не самое плохое. Хуже всего то, что это никак ни 3d ручки.... какая-то жидкая субстанция выдавливается еле-еле, которую надо светом отвердить.... Покупала на подарок сыну на НГ.... разочарованию общему нашему нет предела(((. Покупала по скидке за почти 800р... не стоят и 200р., ",0
"Ужасного качества товаров, с обратной, не окрашенной стороны древесина отслаивается, у ребенка на руках занозы. Как у вас хватает совести выпускать в продажу такой некачественный товар, тем более для детей? 
 ❌НЕ РЕКОМЕНДУЮ к покупке. , ",0
"Ужасное качество исполнения. Отвратительное. Нельзя использовать здесь ненормативную лексику, а ой как хочется. Скобы степлера, которыми крепятся ""сетки"" в лузах частично пристреляны мимо. Борта, сделанные из ДСП, местами в сколах, хотя это не влияет на игру, конечно. Сукно на бортах плохо натянуто, потому ждать какого-то хорошего отскока шаров от них не придётся. Посреди самого стола, в самом центре, огромное пятно почти с половину стола, очень хотелось бы думать, что это клей, которых сукно приклеили к фанере стола. Короче, поставил бы одну звезду, но подарок ребёнку всё равно нравится, играют со старшим братом. Дороже 500 рублей бы не купил. Да вообще бы не купил, если бы жена проверила на качтство при получении. Достоинства Увлекательно, несмотря на отвратительное качество Недостатки Качество изготовления. Хуже пока ничего не видел.",0
